generation_mode,fibro_typename,density,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
composition,patchy,0.26900,1.04720,1,-46.039185,18.414599,5.449688,-45.791177,24.756991,9.118790,-45.597990,31.025393,12.582052,-45.184209,40.756342,15.493720,-44.624615,53.968056,18.699044,-44.487977,70.623327,23.832227,-44.748545,101.697453,30.100334,-45.325717,146.746319,44.622435,-45.889319,258.365596,81.481608
composition,patchy,0.26900,1.04720,2,-47.681045,19.287773,5.268612,-45.793150,26.105480,8.570183,-45.153762,32.373837,11.772908,-44.088177,40.301486,15.027590,-43.462411,53.248109,18.120294,-43.372257,69.747609,22.927685,-44.562417,101.162974,29.019895,-45.571935,149.438988,42.860110,-45.370791,259.610965,80.262007
composition,patchy,0.26900,1.04720,3,-50.902138,19.365520,5.720635,-47.906754,26.791557,9.078653,-46.478650,34.194598,12.152150,-44.416632,42.943944,15.357880,-43.742907,55.910862,18.641824,-43.860019,73.177181,23.027329,-44.996024,101.589181,29.797299,-45.931290,149.422592,43.352484,-46.242392,259.768318,81.179486
composition,patchy,0.26900,1.04720,4,-44.024037,28.491381,5.208423,-44.526973,31.723682,8.477301,-44.195710,37.763982,11.756184,-43.184615,45.963719,15.063103,-43.053028,59.270611,18.101749,-43.586559,74.592586,23.210770,-45.165564,102.270476,30.729731,-45.782410,150.497850,45.407757,-46.396507,256.987971,85.987732
composition,patchy,0.26900,1.04720,5,-45.529639,22.715862,5.221881,-44.278457,28.173576,8.518821,-44.768351,34.608110,11.647087,-44.401622,42.893761,14.619739,-44.003581,55.301453,17.462089,-44.062524,72.353221,21.154936,-45.496995,95.459952,28.350391,-46.696462,139.975831,42.801798,-46.780403,242.740426,81.996032
composition,patchy,0.26900,1.04720,6,-44.025957,17.157147,5.403736,-45.208057,23.884715,8.438955,-45.549838,30.165039,11.371956,-45.831422,37.867078,14.240903,-44.915524,48.272393,17.456982,-44.853332,64.865838,21.026754,-45.041053,88.667626,27.579462,-46.335057,135.496807,39.989354,-46.097798,236.013911,77.722588
composition,patchy,0.26900,1.04720,7,-41.742150,14.959805,5.864578,-42.028708,21.481204,9.000069,-43.195045,27.578570,12.072226,-43.987723,35.722522,14.919358,-44.352946,48.131103,17.552171,-45.039800,64.391633,21.448374,-46.468769,89.737741,27.923352,-45.961876,138.098482,39.926543,-46.411576,237.257377,79.476852
composition,patchy,0.26900,1.04720,8,-42.064260,16.909976,5.514483,-42.412635,22.533466,9.153693,-44.574960,27.980508,12.736563,-44.935882,38.372170,15.089155,-45.080799,52.173385,17.418395,-45.678218,68.283096,21.246576,-46.953877,92.128682,27.569197,-46.148084,141.002665,39.450096,-46.733222,241.952042,77.108249
composition,patchy,0.26900,1.04720,9,-42.256895,17.374344,6.411567,-45.160777,27.011582,9.291577,-45.410600,35.830541,12.005354,-45.449563,44.878767,15.045829,-45.691321,56.709660,18.369124,-45.482428,73.151899,22.543538,-46.274820,98.495764,28.736903,-46.564400,142.450097,41.817969,-47.084284,254.019093,77.626187
composition,patchy,0.26900,1.04720,10,-47.698388,18.154636,5.932824,-47.559342,26.086789,9.163498,-47.737650,35.060584,11.724311,-47.593544,44.945844,14.598585,-47.161786,56.913496,18.093473,-47.235829,76.267389,21.737265,-46.569371,101.515102,27.939613,-46.844406,142.358425,42.105530,-47.209126,256.667989,77.920130
composition,patchy,0.26900,1.04720,11,-46.852314,21.380073,5.242793,-46.537902,27.004342,8.800797,-46.225872,34.102827,11.836856,-46.038502,42.174221,15.126338,-45.865639,54.676911,18.257900,-46.561701,73.695587,21.662656,-46.516089,98.168997,28.162473,-46.631416,139.465147,41.704775,-46.195365,251.252279,77.733692
composition,patchy,0.26900,1.04720,12,-47.753960,21.446989,5.114997,-47.013157,28.153279,8.389722,-45.994171,35.148478,11.369150,-45.484595,44.354259,14.115950,-44.779198,55.766082,17.370079,-44.448267,72.896436,21.338967,-45.037480,100.508983,27.667940,-45.505024,147.502353,40.321326,-46.188604,259.597894,76.583456
composition,patchy,0.26900,1.04720,13,-45.887566,23.299038,5.335364,-46.532814,28.919132,8.711015,-46.527387,36.130023,11.763037,-45.550317,44.635002,14.967763,-44.827467,57.115799,18.250213,-43.705633,75.448609,22.218632,-43.757683,101.770018,28.934791,-44.686666,149.747444,42.729602,-45.152874,259.062822,81.074193
composition,patchy,0.26900,1.04720,14,-42.014432,25.053433,5.452863,-42.767940,29.570678,8.848094,-42.739465,35.864099,11.997523,-43.404880,46.267967,14.586220,-43.440819,58.331000,17.812298,-43.922679,75.108992,22.059671,-44.222643,101.726710,28.380366,-44.776267,150.995890,42.381001,-45.146506,262.488025,80.915238
composition,patchy,0.26900,1.04720,15,-42.536445,22.159213,5.548772,-42.609611,27.291429,8.920604,-43.052478,35.033641,11.866301,-43.245655,45.993560,14.246736,-43.238272,58.126023,17.270912,-43.380921,74.276633,21.752701,-44.010319,102.306643,28.103070,-44.297063,147.748687,42.263920,-44.732729,262.110970,79.597996
composition,patchy,0.26900,1.04720,16,-41.303477,19.479546,5.647003,-41.049137,26.457018,9.229325,-40.646189,36.296384,11.718524,-40.805760,49.847857,13.499638,-41.369703,62.784231,16.166689,-42.166343,77.983259,20.181583,-43.244851,103.772518,26.173589,-43.687943,148.826250,39.539872,-44.527245,266.727897,75.292928
composition,patchy,0.26900,1.04720,17,-41.913939,24.395918,5.162549,-42.445878,29.117475,8.799087,-42.234064,36.300743,11.897212,-42.194456,47.554757,14.332819,-42.035229,61.595760,16.961974,-42.501065,77.651135,21.095319,-42.887256,103.774872,28.130897,-42.893490,155.708230,41.567709,-44.323544,272.003128,79.601579
composition,patchy,0.26900,1.04720,18,-44.575671,23.565526,5.076443,-44.099185,28.904685,8.343984,-44.570485,34.942938,11.493028,-43.935200,43.904109,14.360311,-43.376248,55.756826,17.589565,-42.588205,74.500062,21.012554,-43.077326,98.434776,28.223730,-43.966587,147.992670,40.818913,-44.817492,262.280096,77.066627
composition,patchy,0.26900,1.04720,19,-45.666110,17.425104,6.189469,-42.527885,26.908220,9.036703,-43.466950,34.522348,12.091715,-42.610872,43.314573,15.372160,-42.420547,57.886635,18.306388,-42.808643,77.171956,22.346508,-43.916726,103.064903,29.347758,-44.599690,152.407251,43.282795,-44.975328,263.712463,81.717419
composition,patchy,0.26900,1.04720,20,-44.285652,18.636323,6.124954,-44.568642,28.494230,8.858342,-44.320798,35.676366,12.135246,-44.155721,44.427814,15.545138,-43.870047,59.618301,18.275124,-43.855326,76.494885,22.879955,-44.594162,102.325993,30.224684,-45.236511,146.941690,45.601129,-44.365866,263.502641,84.100114
composition,patchy,0.26900,1.04720,21,-43.551696,26.160328,4.760613,-44.024545,30.643572,8.321111,-44.618678,36.469527,11.473593,-44.472563,44.651765,14.775699,-44.262550,56.818527,18.207383,-43.924388,74.970731,22.613083,-44.079890,103.498047,29.777728,-44.929500,148.004083,45.439764,-45.041099,268.637525,82.113379
composition,patchy,0.26900,1.04720,22,-46.106614,22.713143,4.985367,-45.108163,27.130874,8.555518,-44.684816,34.043986,11.651820,-44.342395,42.997129,14.732185,-43.726250,56.886576,17.671039,-43.947627,76.259581,21.446918,-44.711157,102.845184,27.806288,-44.891937,142.155558,43.630846,-45.529849,258.454645,81.784240
composition,patchy,0.26900,1.04720,23,-45.616444,22.084544,5.055869,-44.613504,27.256794,8.636243,-45.173294,34.155524,11.923706,-43.834957,44.085987,14.973933,-43.692759,59.757464,17.478954,-44.255267,79.149476,21.278966,-44.951312,104.595450,27.929811,-45.014247,149.452593,42.275903,-45.456799,260.433354,80.550390
composition,patchy,0.26900,1.04720,24,-44.612985,22.755487,4.810934,-44.546226,26.918275,8.190904,-43.824790,33.394709,11.215307,-44.462631,42.048035,14.082249,-44.734774,55.528579,16.977378,-45.140888,74.158536,20.488751,-45.265338,96.330343,27.726727,-44.277686,140.992345,41.150107,-45.499755,251.854160,77.880052
composition,patchy,0.26900,1.04720,25,-46.102760,24.085543,5.076582,-45.400765,29.810546,8.417109,-46.526347,38.525677,10.969850,-46.233953,47.154320,13.927770,-46.806850,59.268028,17.148267,-45.953242,77.600225,20.936446,-45.557077,102.227992,28.167996,-44.488835,145.750563,42.136085,-45.476071,260.895396,79.346120
composition,patchy,0.26900,1.04720,26,-45.787355,22.249546,5.139608,-46.125191,27.511233,8.514390,-45.850131,34.727097,11.443809,-46.213723,44.081693,14.174873,-45.848132,55.730270,17.450797,-44.487994,74.739400,21.073695,-44.255971,101.266229,27.418652,-44.592284,144.649653,42.181365,-44.524360,263.057131,78.773661
composition,patchy,0.26900,1.04720,27,-42.996872,24.833608,4.987976,-42.137187,28.726049,8.854594,-42.221666,35.994087,11.932461,-42.289783,45.781573,14.844406,-42.215051,60.076928,17.615746,-42.050010,77.489401,21.692479,-42.664118,104.496919,28.692883,-44.194928,153.487289,43.139296,-43.877754,264.417125,82.507012
composition,patchy,0.26900,1.04720,28,-41.761807,19.952060,5.516139,-42.133662,25.760223,9.397690,-41.856459,32.296253,12.957545,-42.013761,43.958064,15.452955,-41.986815,59.499914,17.924722,-42.599010,78.037357,21.686911,-43.301089,103.253995,28.967352,-44.371852,150.049874,43.572051,-43.956880,267.272310,80.380180
composition,patchy,0.26900,1.04720,29,-38.298801,16.067649,6.131192,-40.125958,23.289353,9.550346,-39.555067,29.992667,13.108134,-41.404387,41.690166,15.548414,-42.605205,57.070272,18.130002,-43.617169,75.431894,22.194314,-43.741061,98.945635,30.177847,-44.352946,150.144347,43.831895,-44.974855,263.344296,82.384263
composition,patchy,0.26900,1.04720,30,-38.847987,13.387169,6.779964,-39.666196,20.553866,10.235655,-40.095478,28.927346,13.068428,-41.392135,41.615573,15.190849,-42.908727,57.203239,17.541253,-43.159858,74.988290,21.426433,-44.202870,100.923466,28.379838,-44.998967,143.841394,42.425060,-44.657245,256.152814,79.764216
composition,patchy,0.26900,1.04720,31,-36.163347,19.204786,5.521309,-38.511716,25.967725,8.878310,-39.623748,33.226152,11.986919,-41.153648,43.771936,14.643980,-42.384513,57.021627,17.713625,-42.914990,76.420410,21.311846,-43.743036,104.323798,27.822877,-44.080438,148.891549,41.151205,-44.133825,257.226203,78.930243
composition,patchy,0.26900,1.04720,32,-40.338576,22.276776,4.844424,-40.989775,28.824013,8.038973,-40.577414,35.529646,11.053794,-40.602284,44.859584,13.762349,-40.755007,57.628446,16.670348,-41.201976,76.122649,20.174978,-41.296159,101.173745,26.696262,-42.257842,145.421657,40.143031,-43.364250,261.165077,77.340427
composition,patchy,0.26900,1.04720,33,-43.056687,17.430324,5.225043,-41.762045,24.902652,8.052053,-42.710446,30.695274,11.112146,-42.560245,39.137048,13.767098,-42.755847,50.816617,16.572590,-42.605218,66.607585,20.746177,-43.043210,96.188345,26.122298,-43.575958,138.647341,39.619676,-44.327248,244.840757,78.382782
composition,patchy,0.26900,1.04720,34,-41.459784,16.659999,5.315028,-41.349692,23.443790,8.325879,-41.552774,29.767863,11.157025,-40.897533,36.938554,14.469624,-41.415658,48.363698,17.822128,-42.429394,68.563547,21.533248,-43.480043,97.561502,27.891913,-43.941897,141.517699,42.192134,-44.592370,263.026865,77.339116
composition,patchy,0.26900,1.04720,35,-41.933441,19.167035,5.324591,-40.645320,25.432950,8.808460,-40.880592,32.938947,11.650145,-41.317767,42.201157,14.512266,-41.495280,55.834300,17.316337,-42.359975,74.330568,21.300759,-43.287505,99.053841,28.365612,-44.446824,145.819905,41.242478,-44.595437,258.928937,78.400731
composition,patchy,0.26900,1.04720,36,-43.324962,14.708376,6.756851,-41.457160,23.423683,9.823469,-40.628369,32.586565,12.561273,-41.340425,45.312701,14.531053,-42.152871,59.127420,17.252285,-43.033589,75.763617,21.459355,-44.216838,100.851953,28.874840,-43.866254,148.612175,42.972586,-44.303999,263.321306,80.043005
composition,patchy,0.26900,1.04720,37,-38.898139,23.005433,5.242533,-38.722702,29.400044,8.633573,-39.544539,37.237856,11.536695,-40.930942,47.219107,14.274013,-41.792586,59.881644,17.469638,-42.729608,75.719618,22.113734,-43.652158,102.537485,28.954298,-43.243374,147.850180,42.217589,-43.169519,261.193248,80.345847
composition,patchy,0.26900,1.04720,38,-39.414096,24.986875,4.857725,-40.245688,31.487881,8.136672,-40.172772,38.261275,11.223221,-41.409207,46.784436,14.339566,-42.694261,59.440196,17.543312,-43.377156,77.074099,21.964112,-44.228359,105.970997,28.109414,-43.898917,149.339322,41.466716,-43.644260,268.835365,78.876445
composition,patchy,0.26900,1.04720,39,-39.516394,23.848530,4.999486,-39.717119,29.684806,8.376204,-39.844821,37.491360,11.126958,-40.611118,46.577114,13.945813,-41.566896,58.200877,17.301648,-42.528629,78.274569,21.000970,-43.018417,107.327952,27.145076,-43.167954,149.244469,42.102204,-43.846917,265.283947,79.055310
composition,patchy,0.26900,1.04720,40,-42.369425,28.693150,5.309856,-41.094234,33.474590,8.452362,-41.221600,41.400865,11.252975,-41.923592,52.455298,13.727671,-42.219960,63.961350,17.079541,-42.533622,82.582625,21.005034,-43.062763,110.123754,27.237490,-43.271791,153.620967,42.405803,-43.568931,273.125599,79.882103
composition,patchy,0.26900,1.04720,41,-42.961726,19.611172,5.378921,-43.601037,27.047390,8.738574,-42.428144,35.128000,11.515268,-43.012191,46.189913,13.907528,-42.906576,60.924325,16.335965,-42.844991,78.823188,19.843004,-42.947002,103.069039,26.550824,-43.549230,144.862925,41.769022,-44.117993,260.149936,78.487437
composition,patchy,0.26900,1.04720,42,-43.094355,23.623327,5.499422,-42.037304,27.809691,8.786372,-43.922509,34.567948,11.828480,-43.989730,45.951449,14.236171,-43.792201,59.814898,17.085621,-43.835125,77.772816,21.491003,-44.537769,106.325216,28.608831,-45.525572,149.075582,44.864016,-45.071979,273.930343,81.061955
composition,patchy,0.26900,1.04720,43,-41.865885,19.826118,5.260194,-42.802702,25.204838,8.768240,-42.944960,32.293603,11.739836,-44.134942,43.382494,13.939421,-43.993031,56.668054,16.387201,-43.600973,71.207067,20.719209,-43.543785,98.213161,26.646258,-44.068091,138.341230,41.593314,-44.308967,251.060168,78.851068
composition,patchy,0.26900,1.04720,44,-44.022811,19.460137,5.531433,-43.476106,26.223744,9.086118,-43.957238,35.013109,11.764086,-43.778990,46.942778,13.915499,-42.879094,59.351742,17.007620,-43.008842,76.476421,21.105376,-43.495193,103.289588,26.899517,-43.642178,144.412149,41.825731,-44.267149,263.001039,80.638705
composition,patchy,0.26900,1.04720,45,-45.000000,20.741429,5.479324,-43.873698,28.672408,8.878884,-42.670192,37.374225,11.665154,-41.815503,48.591473,14.181618,-41.223226,61.603123,17.244904,-42.004203,80.778600,20.678832,-43.221200,106.743387,26.792156,-43.783409,147.119858,42.374007,-44.873366,270.841988,80.231918
composition,patchy,0.26900,1.04720,46,-45.000000,26.144428,5.162559,-44.675453,30.440548,8.657612,-43.503787,36.601530,12.085857,-42.979650,45.572103,15.309729,-42.959588,59.643771,18.306582,-43.798651,78.852885,22.069595,-43.973335,104.635798,29.104246,-44.082395,143.193226,45.800900,-44.883612,262.870227,83.817007
composition,patchy,0.26900,1.04720,47,-41.236212,23.863109,5.417834,-41.604178,29.648209,8.901493,-41.182636,37.098173,12.101160,-41.269775,47.439555,15.004996,-42.018957,61.854190,17.783050,-42.910803,78.458492,22.149340,-43.137534,103.130202,29.398997,-44.552948,145.776952,45.756199,-44.386464,261.592745,84.591280
composition,patchy,0.26900,1.04720,48,-43.791159,18.079241,5.777778,-41.961060,24.639385,9.299170,-41.925618,31.695074,12.477227,-42.604071,40.841824,15.916848,-42.769503,57.979079,18.046797,-42.929365,77.372162,21.617301,-43.403510,103.360658,28.357016,-43.861813,147.828457,43.733687,-44.628603,269.778003,81.061959
composition,patchy,0.26900,1.04720,49,-39.852840,20.963071,4.900646,-40.144664,25.415123,8.495917,-39.810261,30.947459,11.690999,-40.977619,39.050136,14.826602,-41.384904,51.686464,18.008894,-42.367849,73.131999,20.994810,-43.139350,98.091036,27.290292,-43.659629,141.187265,41.182949,-44.538717,249.692359,79.574271
composition,patchy,0.26900,1.04720,50,-39.235482,19.204829,5.274014,-39.620862,24.881301,8.809086,-40.511486,31.331064,11.945219,-41.254368,40.057415,14.892820,-41.008910,52.938821,17.806931,-41.631529,70.730743,21.582484,-41.978055,97.059125,28.107709,-43.214015,140.645644,42.691205,-44.113460,254.812944,79.349444
composition,patchy,0.26900,1.04720,51,-41.654270,24.382171,5.241677,-41.031464,29.023676,8.922414,-40.641257,37.026646,11.792381,-41.124110,47.258322,14.549446,-40.874211,60.233954,17.495052,-41.677649,76.134568,21.796675,-42.683634,104.049101,28.358287,-44.185625,149.782570,42.635619,-44.166185,265.624337,80.507211
composition,patchy,0.26900,1.04720,52,-39.481258,20.193830,5.887829,-40.912131,27.669779,9.338053,-39.841200,36.976408,12.016313,-39.672140,48.391753,14.472625,-39.731205,60.325962,17.755939,-39.817683,74.566845,22.737896,-40.807053,101.874922,29.554414,-42.803541,146.400101,44.432698,-42.899853,259.974101,82.680533
composition,patchy,0.26900,1.04720,53,-40.131419,15.684928,6.762045,-39.362132,23.483852,10.315689,-38.967310,33.849222,12.756360,-39.370162,45.525810,15.318434,-39.110593,60.171722,18.159916,-39.153670,76.581899,22.707123,-40.489412,96.725589,31.505177,-42.144626,142.968841,45.661830,-43.452662,257.638297,85.226291
composition,patchy,0.26900,1.04720,54,-36.938701,16.246183,6.044960,-37.068936,22.815873,9.541977,-39.112884,29.126125,13.052297,-38.812977,39.588310,15.815570,-38.455623,54.813011,18.445931,-38.970872,72.130745,22.650054,-39.792784,95.897690,30.145371,-42.278088,138.963038,45.102223,-42.594011,246.394563,84.592182
composition,patchy,0.26900,1.04720,55,-37.732772,18.813705,5.420930,-38.817930,24.564557,8.988496,-37.869221,31.153184,12.330400,-39.083090,40.625922,15.292715,-39.873843,54.669378,18.070549,-40.711171,71.382851,22.623948,-41.264271,97.864466,29.317328,-42.933443,141.845862,44.329355,-43.302899,250.684934,83.980836
composition,patchy,0.26900,1.04720,56,-35.743830,18.308922,5.228810,-37.749154,24.035929,8.543482,-38.205393,30.135549,11.745907,-38.885593,38.196289,14.917227,-39.855262,50.899946,17.965056,-41.054980,68.909590,22.299489,-42.252921,96.533655,28.610256,-43.304294,141.083883,42.543387,-43.410266,252.660479,80.814259
composition,patchy,0.26900,1.04720,57,-39.660847,24.629579,5.123958,-40.540164,28.343300,9.028672,-41.326608,35.535559,12.230694,-41.174117,46.109652,14.909055,-40.769631,57.121075,18.632434,-40.797052,76.687496,22.485802,-41.805637,103.495631,28.597655,-42.864248,147.344913,41.877726,-43.547736,255.835082,82.121455
composition,patchy,0.26900,1.04720,58,-39.737635,24.748129,5.087450,-40.752296,28.826743,8.830395,-41.138850,36.173776,11.831587,-41.318867,44.932343,14.818050,-41.568323,57.367382,17.969191,-42.176530,75.316625,21.961187,-42.580571,101.823062,28.118889,-43.671231,146.560362,41.661302,-43.730093,255.934935,80.223907
